0,0
0.04250882,-0.005281063
0.04257414,0.02510276
0.04263929,-0.02320513
0.04287287,-0.0235351
0.04311053,-0.02404091
0.04335689,-0.02546067
0.04346397,-0.02637724
0.04367534,-0.03200917
0.04372441,-0.03392997
0.04380312,-0.04062667
0.04388574,-0.03339303
0.04401783,-0.09964545
0.04408118,-0.1863615
0.04421376,-0.4157567
0.04551233,-2.988892
0.04733054,-6.199625
0.05043846,-9.26574
0.05337254,-1.002491e-06
0.05347533,-0.03280841
0.05372601,-0.03220366
0.05404494,-0.03173552
0.05411985,-0.03190485
0.05417578,-0.03199213
0.05423657,-0.02986225
0.06296138,-9.321661
0.07474201,-8.466031
0.09546579,-7.805704
0.1151323,-7.579205
0.1284549,-7.482609
0.1889639,-7.24684
0.2081823,-7.203064
0.2606895,-7.114126
0.2872,-7.079516
0.314461,-7.048354
0.3255942,-7.036628
0.3313673,-7.030742
0.4013285,-6.967458
0.4707114,-6.914531
0.5395972,-6.867756
0.5621843,-6.853304
0.6080353,-6.825012
0.6308948,-6.811356
0.658614,-6.795141
0.6701493,-6.788495
0.6760608,-6.785111
0.743699,-6.74733
0.8109681,-6.711205
0.8778828,-6.676423
0.9166394,-6.656723
0.9444553,-6.642763
0.9531289,-6.638439
0.9769727,-6.626619
0.9845267,-6.622894
0.9892553,-6.620568
0.995329,-6.617584
1.003015,-6.613818
1.010696,-6.610063
1.039632,-6.595999
1.067045,-6.582789
1.076614,-6.578203
1.081291,-6.575966
1.0854,-6.574003
1.088396,-6.572574
1.09051,-6.571566
1.09176,-6.57097
1.093011,-6.570374
1.115408,-6.559737
1.130298,-6.552702
1.137537,-6.549292
1.142218,-6.547091
1.144972,-6.545797
1.171444,-6.533405
1.18353,-6.527775
1.190207,-6.524672
1.193318,-6.523228
1.195729,-6.52211
1.19814,-6.520992
1.20055,-6.519875
1.207514,-6.516653
1.236721,-6.503196
1.272508,-6.486832
1.284798,-6.481244
1.296163,-6.476089
1.299216,-6.474707
1.301466,-6.473689
1.303714,-6.472672
1.305963,-6.471655
1.311835,-6.469003
1.337208,-6.457581
1.350704,-6.45153
1.389737,-6.434128
1.401618,-6.428859
1.40573,-6.427038
1.413397,-6.423647
1.416433,-6.422306
1.418452,-6.421414
1.420471,-6.420523
1.422489,-6.419633
1.423236,-6.419303
1.423982,-6.418974
1.465743,-6.400633
1.506459,-6.382893
1.529588,-6.372876
1.53684,-6.369745
1.54163,-6.367679
1.544014,-6.366651
1.545503,-6.366009
1.546992,-6.365368
1.548481,-6.364726
1.549969,-6.364085
1.593159,-6.345563
1.639577,-6.325815
1.649956,-6.321421
1.654364,-6.319558
1.656458,-6.318673
1.657751,-6.318127
1.660992,-6.316758
1.664232,-6.315391
1.665068,-6.315038
1.665688,-6.314777
1.71949,-6.292187
1.746582,-6.280889
1.771079,-6.270717
1.775006,-6.26909
1.777835,-6.267919
1.781045,-6.26659
1.78226,-6.266088
1.827651,-6.24738
1.835447,-6.244181
1.841178,-6.241832
1.880561,-6.225746
1.894331,-6.220145
1.899979,-6.217851
1.903466,-6.216436
1.904618,-6.215969
1.917647,-6.210689
1.945792,-6.19932
1.956836,-6.194872
1.966205,-6.191105
1.969029,-6.18997
1.971853,-6.188836
2.012221,-6.17268
2.015629,-6.17132
2.019036,-6.169962
2.022471,-6.168593
2.023362,-6.168238
2.041756,-6.160921
2.057799,-6.154556
2.068052,-6.150495
2.079654,-6.145909
2.083248,-6.14449
2.086841,-6.143071
2.100584,-6.137654
2.12766,-6.127013
2.138567,-6.122739
2.147152,-6.119379
2.149668,-6.118395
2.152542,-6.117271
2.153562,-6.116873
2.173135,-6.109236
2.195692,-6.100461
2.200083,-6.098756
2.204472,-6.097053
2.214591,-6.093131
2.220319,-6.090914
2.257631,-6.076513
2.265335,-6.073548
2.269682,-6.071878
2.275384,-6.069687
2.335944,-6.046533
2.396274,-6.023661
2.456377,-6.001064
2.516256,-5.978735
2.575912,-5.956669
2.635349,-5.934859
2.69457,-5.9133
2.753576,-5.891985
2.81237,-5.870911
2.870955,-5.850071
2.929333,-5.829461
2.987505,-5.809077
3.045475,-5.788913
3.103245,-5.768966
3.160816,-5.749231
3.218191,-5.729705
3.275372,-5.710383
3.332361,-5.691261
3.389159,-5.672336
3.445769,-5.653605
3.502193,-5.635064
3.558433,-5.61671
3.61449,-5.598538
3.670366,-5.580548
3.726064,-5.562734
3.781584,-5.545094
3.836928,-5.527626
3.892099,-5.510326
3.947098,-5.493192
4.001926,-5.476221
4.056586,-5.45941
4.111078,-5.442757
4.165404,-5.426259
4.219566,-5.409915
4.273566,-5.39372
4.327405,-5.377674
4.381083,-5.361774
4.434604,-5.346018
5.92368,-4.943173
7.308463,-4.621521
8.608785,-4.357439
9.839021,-4.135999
11.00999,-3.94721
12.1301,-3.78409
13.206,-3.641595
14.24313,-3.51597
15.24592,-3.404361
16.21812,-3.304551
17.16288,-3.214788
18.0829,-3.13367
18.98051,-3.060056
19.85776,-2.99301
20.71642,-2.931755
21.55809,-2.875638
22.38417,-2.824109
23.19591,-2.776701
23.99446,-2.733011
24.78084,-2.692692
25.55599,-2.655445
26.32075,-2.621007
27.0759,-2.58915
27.82217,-2.55967
28.5349,-2.533296
29.26559,-2.50799
29.98922,-2.48459
30.70633,-2.462969
31.41741,-2.443014
32.12294,-2.424625
32.82336,-2.40771
33.51907,-2.392187
33.80567,-2.386154
33.87875,-2.38465
33.92357,-2.38373
34.06777,-2.380816
34.75602,-2.367609
35.22853,-2.359206
35.91082,-2.347998
36.43973,-2.340046
37.05679,-2.33156
37.64767,-2.324214
38.24179,-2.317581
38.82025,-2.31183
39.32818,-2.307345
39.99632,-2.30223
40.6631,-2.297995
41.32878,-2.294614
41.78764,-2.35966
41.79005,-2.368047
41.81167,-2.448881
41.82047,-2.484754
41.83667,-2.555703
41.84509,-2.595255
41.86285,-2.685158
41.87693,-2.76319
41.89046,-2.844183
41.9044,-2.934196
41.91985,-3.042095
41.92655,-3.091698
41.93126,-3.127526
41.93497,-3.156369
41.93871,-3.185994
41.95146,-3.290498
41.95525,-3.322672
41.97253,-3.474776
41.98584,-3.597698
41.98896,-3.627129
42.00016,-3.734441
42.0117,-3.847072
42.02359,-3.964507
42.03068,-4.034821
42.03824,-4.109642
42.05327,-4.257397
42.06525,-4.372801
42.0753,-4.467394
42.08581,-4.56341
42.09653,-4.657888
42.11101,-4.779068
42.12586,-4.894831
42.14018,-4.9979
42.15032,-5.065636
42.1606,-5.129792
42.16835,-5.175194
42.177,-5.22295
42.18573,-5.268042
42.19453,-5.310476
42.1994,-5.332633
42.20429,-5.354237
42.20667,-5.365123
42.20906,-5.376517
42.21116,-5.386641
42.21327,-5.396658
42.2203,-5.428944
42.2339,-5.48696
42.24763,-5.540102
42.25739,-5.574857
42.26836,-5.611157
42.27186,-5.622192
42.28476,-5.660636
42.291,-5.678059
42.32524,-5.762083
42.34408,-5.801163
42.36075,-5.832288
42.37432,-5.855567
42.38341,-5.870239
42.44251,-5.952264
42.50236,-6.020733
42.56287,-6.084486
42.57562,-6.097867
42.62401,-6.149828
42.63374,-6.160639
42.68585,-6.221545
42.74845,-6.303579
42.81193,-6.39935
42.87646,-6.511705
42.9422,-6.642457
43.00934,-6.791549
43.07805,-6.95593
43.14844,-7.128608
43.22056,-7.298774
43.29431,-7.453724
43.36947,-7.582164
43.44576,-7.677174
43.52282,-7.737214
43.60032,-7.765016
43.67795,-7.765535
43.75549,-7.744216
43.83272,-7.70599
43.9095,-7.654901
43.98572,-7.594084
44.0613,-7.525901
44.13617,-7.45211
44.21027,-7.374007
44.28358,-7.292543
44.35606,-7.208437
44.42769,-7.122238
44.49845,-7.034358
44.56833,-6.945111
44.6373,-6.85475
44.70537,-6.763454
44.77252,-6.671374
44.83875,-6.578666
44.90405,-6.485378
44.96841,-6.391601
45.03184,-6.297431
45.09432,-6.20295
45.10913,-6.180297
45.15585,-6.108218
45.20202,-6.036172
45.21644,-6.013565
45.27609,-5.919526
45.33479,-5.826189
45.39257,-5.7336
45.44943,-5.641796
45.50537,-5.550781
45.56041,-5.460581
45.61455,-5.371217
45.6678,-5.282696
45.72017,-5.195031
45.77167,-5.108246
45.82231,-5.022332
45.87209,-4.9373
45.92102,-4.853191
45.96912,-4.769967
46.01639,-4.687648
46.06285,-4.606262
46.10849,-4.525783
46.15333,-4.446225
46.19739,-4.367608
46.24066,-4.289911
46.28316,-4.213149
46.3249,-4.13735
46.36588,-4.062501
46.40613,-3.988595
46.44563,-3.915638
46.48442,-3.843634
46.52248,-3.772576
46.55985,-3.702469
46.59651,-3.633321
46.63249,-3.565127
46.66779,-3.49789
46.70243,-3.431614
46.73641,-3.366298
46.76974,-3.301943
46.80243,-3.238553
46.83449,-3.176127
46.86593,-3.114666
46.89676,-3.054172
46.927,-2.994646
46.95664,-2.936088
46.9857,-2.878501
47.0142,-2.821884
47.04213,-2.766237
47.06951,-2.711564
47.09634,-2.657864
47.12265,-2.605137
47.14843,-2.553385
47.1737,-2.502608
47.19847,-2.452808
47.22275,-2.403983
47.24654,-2.356136
47.26986,-2.309267
47.29271,-2.263377
47.31511,-2.218465
47.33707,-2.174534
47.35859,-2.131582
47.37969,-2.089611
47.40037,-2.048622
47.42065,-2.008614
47.44054,-1.969589
47.46004,-1.931546
47.47916,-1.894487
47.49792,-1.858412
47.51632,-1.823321
47.53437,-1.789215
47.5521,-1.756094
47.56949,-1.723959
47.58657,-1.69281
47.60334,-1.662647
47.61981,-1.633472
47.636,-1.605284
47.65191,-1.578084
47.66756,-1.551873
47.68294,-1.52665
47.69808,-1.502417
47.71298,-1.479173
47.72766,-1.456919
47.74212,-1.435657
47.75637,-1.415386
47.77042,-1.396104
47.78428,-1.377825
47.79797,-1.360542
47.81149,-1.344232
47.82485,-1.328959
47.83806,-1.314725
47.85114,-1.301429
47.86409,-1.289585
47.87693,-1.279153
47.88967,-1.269475
47.90232,-1.261347
47.91489,-1.254626
47.92739,-1.246236
47.92982,-1.244403
47.93981,-1.238013
47.94251,-1.236526
47.95211,-1.220036
47.95683,-1.197729
47.96394,-1.129694
47.96816,-1.065957
47.97434,-0.9403916
47.97969,-0.8020088
47.98254,-0.6785813
47.98362,-0.6160056
47.98478,-0.5325336
47.98557,-0.4626903
47.98624,-0.3907284
47.9868,-0.3191265
47.98725,-0.2506857
47.98748,-0.2099909
47.98803,-0.09009712
47.9882,-0.03202854
